EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Timestamp
-24,-5,-56,-4,127,-115,21,-1,2021-08-04 14:20:21.778876
24,29,11,15,-128,78,-8,-35,2021-08-04 14:20:21.778876
31,22,15,58,127,-56,6,86,2021-08-04 14:20:21.784877
-21,49,50,8,-11,-35,17,-43,2021-08-04 14:20:21.784877
-14,-10,14,-49,-128,-55,-34,-12,2021-08-04 14:20:21.799875
1,-58,-74,-65,-62,-13,-4,42,2021-08-04 14:20:21.799875
-1,-17,-65,5,34,127,19,34,2021-08-04 14:20:21.806876
28,0,-11,105,116,-31,25,-55,2021-08-04 14:20:21.807875
-21,23,18,40,-31,-55,-50,28,2021-08-04 14:20:21.822875
2,-51,69,-20,-22,-87,-26,-29,2021-08-04 14:20:21.822875
-4,0,23,-50,-78,3,-12,-11,2021-08-04 14:20:21.823877
-38,23,-8,20,-9,41,15,48,2021-08-04 14:20:21.823877
51,-7,39,83,109,18,61,20,2021-08-04 14:20:21.838877
-16,19,75,3,-56,31,11,6,2021-08-04 14:20:21.838877
8,-4,12,-41,-87,-109,1,-59,2021-08-04 14:20:21.844875
-12,-4,17,-44,53,83,-10,67,2021-08-04 14:20:21.844875
-41,-9,-5,-43,-21,90,22,-16,2021-08-04 14:20:21.859876
19,3,9,25,127,-102,31,47,2021-08-04 14:20:21.859876
7,5,42,111,-44,20,59,-60,2021-08-04 14:20:21.866877
13,18,58,8,-91,-109,15,11,2021-08-04 14:20:21.867876
-25,-10,48,-45,-123,-20,-18,32,2021-08-04 14:20:21.882876
-16,15,-53,-69,-75,120,-34,-99,2021-08-04 14:20:21.882876
-31,-22,24,100,107,32,86,-13,2021-08-04 14:20:21.883876
27,-33,-10,74,-100,35,-21,26,2021-08-04 14:20:21.883876
-19,-25,-40,17,3,116,7,-5,2021-08-04 14:20:21.898876
-13,-10,-44,19,-17,66,-7,-8,2021-08-04 14:20:21.898876
36,5,-18,94,29,-107,92,15,2021-08-04 14:20:21.912875
-17,22,17,49,-2,-99,1,-2,2021-08-04 14:20:21.912875
-54,-39,-3,-18,-90,-30,24,-16,2021-08-04 14:20:21.919876
15,6,15,-69,-80,-128,-23,5,2021-08-04 14:20:21.919876
8,3,-16,-81,-103,101,-42,-38,2021-08-04 14:20:21.926878
17,-21,48,42,112,-11,64,59,2021-08-04 14:20:21.927876
-15,-3,-66,-62,-104,-10,-26,-8,2021-08-04 14:20:21.943877
28,8,49,-32,-18,-117,22,-13,2021-08-04 14:20:21.944876
-9,-1,3,-122,8,98,-4,32,2021-08-04 14:20:21.945876
-1,9,-9,-128,-110,-38,-48,-30,2021-08-04 14:20:21.945876
25,25,45,-13,-57,99,11,-63,2021-08-04 14:20:21.958877
9,13,-2,98,127,-63,26,28,2021-08-04 14:20:21.958877
-8,6,59,6,42,58,21,13,2021-08-04 14:20:21.964876
-31,-3,-6,-96,-44,-30,-41,-18,2021-08-04 14:20:21.964876
4,-1,-25,-65,-45,-76,-19,18,2021-08-04 14:20:21.979876
-30,-31,-19,-18,33,20,4,7,2021-08-04 14:20:21.979876
-13,-2,-24,33,97,-56,-53,-37,2021-08-04 14:20:21.986875
-11,-5,25,-68,-18,-128,-19,19,2021-08-04 14:20:21.987876
-2,-17,-35,-104,-96,-101,-99,2,2021-08-04 14:20:22.002878
20,-30,-27,-7,74,27,8,5,2021-08-04 14:20:22.002878
-24,43,13,34,-98,41,3,17,2021-08-04 14:20:22.003877
25,-2,4,122,127,127,50,-40,2021-08-04 14:20:22.003877
47,41,45,77,-80,-128,-14,-20,2021-08-04 14:20:22.018877
-42,-15,-60,-18,88,-84,-28,21,2021-08-04 14:20:22.019877
5,-7,-29,-74,-91,12,-23,23,2021-08-04 14:20:22.024876
-7,-17,1,-105,40,-62,-48,-6,2021-08-04 14:20:22.024876
76,31,92,103,-2,98,24,73,2021-08-04 14:20:22.039876
-2,-11,67,12,-75,127,-32,-14,2021-08-04 14:20:22.039876
-46,21,73,49,94,-119,-46,-9,2021-08-04 14:20:22.046877
17,-42,22,-45,-116,4,-39,-8,2021-08-04 14:20:22.047876
5,10,-48,-14,122,127,9,3,2021-08-04 14:20:22.062876
-26,4,45,100,-121,37,35,-3,2021-08-04 14:20:22.062876
16,-25,-75,-49,67,76,-28,-7,2021-08-04 14:20:22.063876
-22,22,-53,55,7,6,3,44,2021-08-04 14:20:22.063876
-16,-47,3,15,26,-105,0,-19,2021-08-04 14:20:22.078876
4,9,-58,-51,-113,-96,-55,-5,2021-08-04 14:20:22.079877
12,45,-21,-36,-30,-105,-60,-60,2021-08-04 14:20:22.084876
-9,2,-102,-89,-112,83,-27,7,2021-08-04 14:20:22.084876
12,45,41,75,127,122,69,38,2021-08-04 14:20:22.099879
25,11,81,68,-73,-34,38,-1,2021-08-04 14:20:22.100877
-21,-23,9,-65,-116,-105,-51,-27,2021-08-04 14:20:22.106877
-26,-20,10,-86,30,-121,-42,-26,2021-08-04 14:20:22.107876
14,18,37,-24,8,-101,-34,-7,2021-08-04 14:20:22.121876
3,49,52,100,111,96,84,62,2021-08-04 14:20:22.122877
17,-22,11,38,-42,19,0,18,2021-08-04 14:20:22.129876
-10,3,-3,1,-95,84,-17,-18,2021-08-04 14:20:22.129876
-36,-26,-41,-62,-45,-116,-43,-21,2021-08-04 14:20:22.146876
17,17,-5,-56,-18,-41,-42,-15,2021-08-04 14:20:22.146876
-6,-19,-54,81,79,95,61,18,2021-08-04 14:20:22.147877
5,9,-1,26,18,22,30,0,2021-08-04 14:20:22.147877
-21,-9,-33,-43,-33,1,-7,-20,2021-08-04 14:20:22.159877
21,18,8,-51,-82,102,-26,9,2021-08-04 14:20:22.159877
-15,9,-3,-59,56,-121,-22,1,2021-08-04 14:20:22.166876
1,-9,-7,32,-56,127,-20,4,2021-08-04 14:20:22.167875
1,5,-3,99,114,-74,59,-2,2021-08-04 14:20:22.181876
-23,-19,-7,44,-79,-128,-63,-16,2021-08-04 14:20:22.182875
7,-15,23,31,-80,47,30,-6,2021-08-04 14:20:22.189875
24,19,42,4,-22,-55,-24,-26,2021-08-04 14:20:22.189875
-8,-14,-33,-101,-74,3,8,-4,2021-08-04 14:20:22.198877
-11,1,-38,-49,4,92,-6,2,2021-08-04 14:20:22.198877
-4,16,26,-17,3,24,-8,11,2021-08-04 14:20:22.204876
9,3,-1,21,69,-37,17,-46,2021-08-04 14:20:22.204876
6,-19,4,9,19,52,21,52,2021-08-04 14:20:22.219876
-5,17,-4,-28,-28,-13,-8,-34,2021-08-04 14:20:22.219876
14,-10,2,-3,47,8,-6,-4,2021-08-04 14:20:22.226876
-9,11,-12,26,-22,-128,16,19,2021-08-04 14:20:22.227880
-7,-18,-4,4,-24,115,7,6,2021-08-04 14:20:22.249878
20,11,3,-10,97,5,15,-12,2021-08-04 14:20:22.250876
-13,-6,14,-22,-51,-55,-4,7,2021-08-04 14:20:22.250876
-6,-14,-23,-6,-32,-68,3,21,2021-08-04 14:20:22.251876
-1,2,-11,17,-23,10,-15,0,2021-08-04 14:20:22.258875
8,-12,10,-25,27,18,-13,-14,2021-08-04 14:20:22.258875
-8,2,-19,2,23,26,40,6,2021-08-04 14:20:22.264876
20,-1,12,32,-3,18,9,13,2021-08-04 14:20:22.264876
3,8,8,-12,-3,-4,-16,-6,2021-08-04 14:20:22.279876
-18,-8,-5,-23,5,-24,-14,-17,2021-08-04 14:20:22.279876
18,-13,-12,-8,-83,16,-15,-5,2021-08-04 14:20:22.286878
-9,16,12,40,101,27,31,23,2021-08-04 14:20:22.286878
-5,-10,29,-1,14,7,4,-10,2021-08-04 14:20:22.303876
-17,-10,-8,-6,-8,-5,3,1,2021-08-04 14:20:22.303876
-3,1,-6,0,-24,-20,-9,1,2021-08-04 14:20:22.309877
0,-4,4,-12,-22,-4,-11,0,2021-08-04 14:20:22.309877
14,16,11,-5,5,-1,-12,-1,2021-08-04 14:20:22.324875
6,-26,-59,-3,21,-17,16,-1,2021-08-04 14:20:22.325877
-5,0,7,-10,-2,-33,-11,-3,2021-08-04 14:20:22.325877
-3,-5,2,-3,6,19,9,-14,2021-08-04 14:20:22.326877
-22,4,4,6,25,2,9,5,2021-08-04 14:20:22.340876
-6,9,6,12,-10,-1,-2,-4,2021-08-04 14:20:22.340876
3,-4,-7,-12,5,4,1,16,2021-08-04 14:20:22.355876
10,0,-4,-21,-20,6,-4,6,2021-08-04 14:20:22.355876
-2,-3,1,-31,-26,-25,-13,-11,2021-08-04 14:20:22.361877
0,3,5,8,10,-10,1,-1,2021-08-04 14:20:22.362875
25,-9,5,1,43,41,12,-1,2021-08-04 14:20:22.377876
-13,2,3,5,-12,-3,5,-6,2021-08-04 14:20:22.377876
2,14,-1,1,-2,10,-9,0,2021-08-04 14:20:22.384878
-1,-10,2,-31,-9,-4,2,19,2021-08-04 14:20:22.385876
5,3,8,9,-1,-4,-2,-7,2021-08-04 14:20:22.385876
1,-26,6,-5,-6,-8,-5,2,2021-08-04 14:20:22.385876
1,-4,-5,-12,10,7,-5,-1,2021-08-04 14:20:22.407876
16,12,15,-1,-12,47,33,14,2021-08-04 14:20:22.407876
-24,-8,0,12,11,-33,-23,-21,2021-08-04 14:20:22.408877
-1,7,9,-8,-2,8,5,30,2021-08-04 14:20:22.408877
-13,-11,-6,-8,-25,-14,-18,-8,2021-08-04 14:20:22.429875
6,2,-1,26,22,13,5,-3,2021-08-04 14:20:22.430876
-18,-3,-13,-25,-9,19,0,-2,2021-08-04 14:20:22.430876
22,6,-23,8,-7,-15,-4,-11,2021-08-04 14:20:22.430876
4,-13,-13,-7,-5,-1,-9,-7,2021-08-04 14:20:22.453876
-4,11,10,7,-1,-8,-8,2,2021-08-04 14:20:22.453876
-2,15,17,49,-5,30,7,-7,2021-08-04 14:20:22.453876
-38,-15,-20,-5,-8,-8,-6,8,2021-08-04 14:20:22.454875
24,10,7,-8,4,3,2,-3,2021-08-04 14:20:22.459875
3,5,5,31,22,6,-4,-4,2021-08-04 14:20:22.459875
0,-31,5,-26,-17,-5,0,6,2021-08-04 14:20:22.466875
0,2,-1,13,-9,1,8,-9,2021-08-04 14:20:22.466875
-5,2,-12,3,3,1,-2,-1,2021-08-04 14:20:22.483876
-5,7,13,-5,-14,-3,-6,29,2021-08-04 14:20:22.483876
-8,11,16,27,24,4,8,0,2021-08-04 14:20:22.489878
21,-13,-19,-14,1,-3,-2,-7,2021-08-04 14:20:22.489878
-12,-4,4,-3,-9,-7,1,-2,2021-08-04 14:20:22.504875
-18,-11,-13,0,3,-17,-1,-2,2021-08-04 14:20:22.505876
-1,-3,-19,-8,-16,1,4,8,2021-08-04 14:20:22.505876
1,6,13,3,-7,-1,3,-3,2021-08-04 14:20:22.506877
2,13,18,35,17,-4,8,4,2021-08-04 14:20:22.519876
4,3,-29,-13,-5,-9,0,-8,2021-08-04 14:20:22.519876
1,-26,-13,4,-2,3,6,0,2021-08-04 14:20:22.526876
-3,10,10,-4,-1,-9,0,-11,2021-08-04 14:20:22.527876
-1,-12,5,-19,1,4,3,-2,2021-08-04 14:20:22.541874
-5,6,-2,30,7,-8,1,-4,2021-08-04 14:20:22.541874
-4,-6,-8,-8,-3,-4,0,-3,2021-08-04 14:20:22.549875
-2,7,7,-13,-7,-5,2,5,2021-08-04 14:20:22.549875
13,-4,-4,7,-12,-3,-1,-4,2021-08-04 14:20:22.564876
-1,-3,9,-2,6,5,14,-1,2021-08-04 14:20:22.565876
0,6,-1,-19,9,-7,-7,-8,2021-08-04 14:20:22.565876
8,-3,18,7,-5,-4,-3,-2,2021-08-04 14:20:22.565876
-14,-9,0,6,0,-2,0,-4,2021-08-04 14:20:22.580876
10,-5,-3,-11,0,-1,3,-5,2021-08-04 14:20:22.581876
-2,12,1,10,-6,-1,6,2,2021-08-04 14:20:22.586875
-9,5,0,7,-3,-4,6,44,2021-08-04 14:20:22.587876
-22,7,-5,-41,15,0,-6,-56,2021-08-04 14:20:22.601876
-5,-30,-21,-27,-6,-5,-4,-2,2021-08-04 14:20:22.602875
5,9,16,6,-6,-4,-2,2,2021-08-04 14:20:22.609875
-3,-6,-17,2,-4,-9,-2,-5,2021-08-04 14:20:22.609875
1,0,4,26,-1,-1,7,19,2021-08-04 14:20:22.624876
-13,-2,1,-19,-5,-1,1,-5,2021-08-04 14:20:22.625877
11,-3,-4,-5,2,2,3,-4,2021-08-04 14:20:22.625877
-2,11,3,23,1,2,2,-12,2021-08-04 14:20:22.626876
-1,-2,-4,5,-8,-5,1,7,2021-08-04 14:20:22.639875
-4,2,-2,27,2,-3,-4,-7,2021-08-04 14:20:22.639875
26,0,-7,-26,-5,-4,7,4,2021-08-04 14:20:22.646876
-5,-16,11,14,8,2,-11,-12,2021-08-04 14:20:22.647877
-1,4,-6,-5,-8,-2,0,8,2021-08-04 14:20:22.663876
2,3,-2,-11,-1,-9,-4,3,2021-08-04 14:20:22.663876
0,12,3,25,-2,-2,3,-1,2021-08-04 14:20:22.669876
-10,-12,-2,-3,-4,-3,3,-9,2021-08-04 14:20:22.669876
7,-2,3,20,0,-1,-2,6,2021-08-04 14:20:22.686876
-5,23,12,-36,-1,-2,-1,-2,2021-08-04 14:20:22.686876
-19,-30,-14,5,-7,-4,-1,3,2021-08-04 14:20:22.687876
9,-7,8,-3,9,4,1,-7,2021-08-04 14:20:22.687876
-14,4,6,-2,-4,-5,0,3,2021-08-04 14:20:22.699876
11,5,5,13,0,3,3,-3,2021-08-04 14:20:22.699876
-14,1,5,2,1,-1,0,4,2021-08-04 14:20:22.706875
4,12,-3,-1,1,2,3,0,2021-08-04 14:20:22.707876
1,-6,-19,32,-9,-7,-1,4,2021-08-04 14:20:22.721875
-5,-5,-11,-32,10,10,5,-3,2021-08-04 14:20:22.722875
2,3,15,-15,-5,-3,-2,0,2021-08-04 14:20:22.729876
-8,9,11,28,7,-4,-2,-4,2021-08-04 14:20:22.729876
38,-7,-8,-44,-5,-1,2,3,2021-08-04 14:20:22.744877
-13,-1,-2,21,2,-2,-3,-5,2021-08-04 14:20:22.745877
4,-4,-3,2,4,4,-1,0,2021-08-04 14:20:22.746877
-7,-17,7,-7,-7,-1,2,-1,2021-08-04 14:20:22.746877
-3,2,7,20,4,2,1,-1,2021-08-04 14:20:22.760875
-8,-5,-3,-6,-4,-5,-4,7,2021-08-04 14:20:22.760875
-6,6,5,14,4,-3,-1,-14,2021-08-04 14:20:22.766876
10,5,-3,2,-3,-5,-3,1,2021-08-04 14:20:22.767876
-8,-7,-6,2,4,1,-1,-1,2021-08-04 14:20:22.781876
-1,-3,12,5,-1,0,-1,-2,2021-08-04 14:20:22.782878
-15,2,-7,-1,0,1,0,3,2021-08-04 14:20:22.789876
-24,-10,-7,20,-7,-5,0,-3,2021-08-04 14:20:22.789876
2,0,-19,-77,3,4,0,0,2021-08-04 14:20:22.804877
18,13,-6,-14,-6,-3,0,-1,2021-08-04 14:20:22.805876
-12,-24,-1,-1,-2,-3,-3,1,2021-08-04 14:20:22.805876
1,16,8,7,1,0,0,-3,2021-08-04 14:20:22.806875
-25,-2,-2,3,-5,-1,2,2,2021-08-04 14:20:22.819876
-5,7,10,19,4,1,-1,1,2021-08-04 14:20:22.819876
-7,-32,-21,-9,-3,-2,-3,-9,2021-08-04 14:20:22.826875
-5,18,4,-15,-3,-4,-6,-5,2021-08-04 14:20:22.827875
41,-9,-2,30,-2,1,0,2,2021-08-04 14:20:22.841876
2,11,-10,-8,3,-2,0,-3,2021-08-04 14:20:22.842875
-47,13,17,13,1,1,2,13,2021-08-04 14:20:22.849875
71,-8,2,-48,2,2,0,7,2021-08-04 14:20:22.849875
-20,-8,48,25,5,-1,-4,-11,2021-08-04 14:20:22.864876
-24,0,5,84,-3,-4,-2,3,2021-08-04 14:20:22.865876
45,23,61,-34,9,5,2,3,2021-08-04 14:20:22.865876
-16,-19,43,2,-7,2,6,1,2021-08-04 14:20:22.866876
18,-2,-1,9,-6,-6,3,38,2021-08-04 14:20:22.879876
-14,-6,-32,22,1,-5,-15,-62,2021-08-04 14:20:22.879876
2,-5,-16,20,-7,-3,-5,7,2021-08-04 14:20:22.886876
15,19,-25,49,0,-3,-4,-6,2021-08-04 14:20:22.887877
-26,11,33,-3,0,-2,2,8,2021-08-04 14:20:22.901877
-35,-63,16,-75,-7,7,10,13,2021-08-04 14:20:22.902878
-12,2,-7,29,-1,-3,-3,-5,2021-08-04 14:20:22.909875
21,-45,54,-40,2,0,0,14,2021-08-04 14:20:22.909875
-9,11,18,110,0,-5,-4,-23,2021-08-04 14:20:22.924876
35,-3,40,-60,3,6,4,8,2021-08-04 14:20:22.925876
-1,-3,116,-22,5,1,0,8,2021-08-04 14:20:22.933876
-2,-12,-77,-48,-12,-8,-10,-18,2021-08-04 14:20:22.933876
43,6,-50,35,7,5,8,3,2021-08-04 14:20:22.939876
-9,9,-3,-75,-11,-6,-13,-5,2021-08-04 14:20:22.939876
51,3,-96,55,7,-3,-2,-23,2021-08-04 14:20:22.946875
-77,6,-98,-52,-3,-6,-3,23,2021-08-04 14:20:22.947876
-12,6,-109,-40,-13,1,-6,-49,2021-08-04 14:20:22.961877
18,25,-59,26,2,4,12,28,2021-08-04 14:20:22.961877
-14,32,67,86,-7,-4,8,48,2021-08-04 14:20:22.969875
54,-12,75,-33,3,5,-5,-84,2021-08-04 14:20:22.969875
-34,-24,-44,-73,-2,-7,-11,-4,2021-08-04 14:20:22.984875
18,42,-17,42,1,-2,1,19,2021-08-04 14:20:22.985875
-15,30,63,-40,-11,-6,-1,-5,2021-08-04 14:20:22.985875
13,30,23,41,6,-1,-4,30,2021-08-04 14:20:22.985875
-28,13,-56,-13,-9,-4,16,16,2021-08-04 14:20:22.999877
62,-68,-42,-10,1,-3,-14,-35,2021-08-04 14:20:22.999877
22,-23,41,72,8,0,-8,-14,2021-08-04 14:20:23.006875
-13,8,91,-83,-6,5,7,6,2021-08-04 14:20:23.007875
25,-25,-42,91,8,-1,-1,17,2021-08-04 14:20:23.021879
-48,-31,-1,-85,10,9,15,46,2021-08-04 14:20:23.022876
-67,-26,19,21,-2,7,-2,-76,2021-08-04 14:20:23.029876
-18,14,-13,87,0,-10,5,68,2021-08-04 14:20:23.029876
-37,-8,-35,1,6,-8,-17,-91,2021-08-04 14:20:23.044876
53,-29,-26,84,4,1,-3,-9,2021-08-04 14:20:23.044876
27,35,18,34,8,3,3,15,2021-08-04 14:20:23.052876
-22,37,5,-84,-29,-3,12,5,2021-08-04 14:20:23.052876
26,39,-19,-3,15,-3,-6,25,2021-08-04 14:20:23.059876
38,-14,-36,81,0,-4,-7,6,2021-08-04 14:20:23.059876
-14,-34,14,-88,22,15,3,-22,2021-08-04 14:20:23.074877
-83,-70,-41,86,3,2,1,-21,2021-08-04 14:20:23.075875
24,6,-18,-46,-21,-5,5,37,2021-08-04 14:20:23.081875
-26,35,69,-24,-5,1,6,-8,2021-08-04 14:20:23.082876
69,-5,19,68,-3,-11,-6,23,2021-08-04 14:20:23.089876
52,21,-89,62,3,3,5,-17,2021-08-04 14:20:23.089876
-8,-48,-26,-78,-6,8,3,14,2021-08-04 14:20:23.104876
-34,19,39,34,-19,-11,-13,-51,2021-08-04 14:20:23.104876
16,-24,12,-28,-12,-4,2,6,2021-08-04 14:20:23.112876
-44,11,-16,71,16,-2,-5,9,2021-08-04 14:20:23.112876
-4,71,-5,39,8,11,1,-60,2021-08-04 14:20:23.119876
-11,17,-60,-96,0,-1,2,18,2021-08-04 14:20:23.119876
-17,-34,3,46,-19,-8,-8,0,2021-08-04 14:20:23.126877
-1,38,-8,-58,0,-1,-9,-35,2021-08-04 14:20:23.126877
13,-5,-28,127,26,1,-1,19,2021-08-04 14:20:23.141876
28,52,9,-33,-6,-2,1,11,2021-08-04 14:20:23.142876
-10,-15,-15,-16,-12,0,4,6,2021-08-04 14:20:23.149875
-2,-48,7,41,-2,2,1,-2,2021-08-04 14:20:23.149875
-31,-29,7,-81,-20,-10,-4,29,2021-08-04 14:20:23.164876
24,24,57,-51,-3,-1,-5,0,2021-08-04 14:20:23.164876
7,82,-3,-14,6,2,-6,-29,2021-08-04 14:20:23.172875
48,-13,-39,62,-1,-11,-6,14,2021-08-04 14:20:23.172875
-73,7,-17,-42,3,9,4,6,2021-08-04 14:20:23.179876
-6,-52,3,127,-1,-2,28,72,2021-08-04 14:20:23.179876
21,-6,2,-102,-21,-15,-36,-55,2021-08-04 14:20:23.186878
-62,42,-33,28,20,6,-12,25,2021-08-04 14:20:23.187877
53,2,-32,-36,-10,1,1,33,2021-08-04 14:20:23.201876
-62,41,29,94,-5,-9,-6,-16,2021-08-04 14:20:23.202876
-21,-71,-3,-96,7,6,28,45,2021-08-04 14:20:23.209875
39,33,-34,-3,17,4,0,-25,2021-08-04 14:20:23.209875
-49,46,-16,-17,-11,-7,-10,-42,2021-08-04 14:20:23.224876
-16,-56,10,127,26,10,0,6,2021-08-04 14:20:23.224876
-12,10,-6,-84,-23,1,6,-3,2021-08-04 14:20:23.232876
58,-17,-41,84,-3,-5,-9,-9,2021-08-04 14:20:23.232876
14,14,-5,32,4,-1,5,21,2021-08-04 14:20:23.247874
12,17,-10,25,1,-9,-5,3,2021-08-04 14:20:23.247874
-40,-21,-14,-12,19,7,-6,-16,2021-08-04 14:20:23.248878
-42,8,-31,-64,-10,4,12,5,2021-08-04 14:20:23.248878
0,4,26,-28,-3,-2,-4,-14,2021-08-04 14:20:23.261877
22,69,-17,45,12,4,2,50,2021-08-04 14:20:23.262877
-39,-14,-17,-45,-6,-9,-18,-79,2021-08-04 14:20:23.269876
-18,-22,-32,60,-1,1,4,42,2021-08-04 14:20:23.269876
25,-9,-3,-4,7,2,3,-9,2021-08-04 14:20:23.284876
-8,7,-7,-70,-8,2,4,4,2021-08-04 14:20:23.284876
22,47,-7,118,6,2,24,53,2021-08-04 14:20:23.292876
50,-28,-4,-31,4,6,-6,50,2021-08-04 14:20:23.292876
-57,-3,5,-23,-2,-10,-23,-63,2021-08-04 14:20:23.307875
-2,-128,26,39,2,4,-5,-15,2021-08-04 14:20:23.307875
-25,-12,-6,-48,-18,-1,0,18,2021-08-04 14:20:23.315875
-8,10,-44,-70,-1,0,10,-6,2021-08-04 14:20:23.315875
56,-2,5,88,19,11,14,64,2021-08-04 14:20:23.321875
20,33,36,-90,-20,-8,-17,-63,2021-08-04 14:20:23.322876
36,6,-16,-5,-2,-1,-2,2,2021-08-04 14:20:23.329877
35,36,3,56,-5,6,-3,-11,2021-08-04 14:20:23.329877
36,-71,9,-16,-5,3,-3,-12,2021-08-04 14:20:23.344876
-2,6,-4,-1,2,17,-1,-10,2021-08-04 14:20:23.344876
16,27,-24,127,14,23,3,26,2021-08-04 14:20:23.352876
-93,-20,15,-33,-12,1,-4,-34,2021-08-04 14:20:23.352876
2,17,5,127,24,-3,9,45,2021-08-04 14:20:23.382876
30,-13,-1,-119,-25,-21,-12,-19,2021-08-04 14:20:23.383876
-28,-9,4,86,-1,-19,-18,-21,2021-08-04 14:20:23.383876
26,-47,-14,118,3,-5,-3,-2,2021-08-04 14:20:23.384876
-9,-67,-12,75,0,10,3,-7,2021-08-04 14:20:23.391876
-14,-19,-5,41,1,-3,5,25,2021-08-04 14:20:23.391876
2,45,-10,15,6,-7,3,12,2021-08-04 14:20:23.392876
6,26,-3,-80,-16,-6,-2,63,2021-08-04 14:20:23.392876
4,3,-41,77,5,-3,-10,-77,2021-08-04 14:20:23.405876
-47,7,-24,-111,-7,8,5,-5,2021-08-04 14:20:23.406876
-28,-31,1,39,-14,-12,-6,2,2021-08-04 14:20:23.412876
66,23,-57,115,5,10,9,-14,2021-08-04 14:20:23.412876
-7,17,17,-124,-3,1,5,76,2021-08-04 14:20:23.427878
34,25,1,39,11,-4,-5,-38,2021-08-04 14:20:23.427878
-33,-13,-31,0,7,4,2,3,2021-08-04 14:20:23.428877
-9,-8,-9,-24,-1,7,1,-5,2021-08-04 14:20:23.428877
12,17,6,-17,-13,-7,1,5,2021-08-04 14:20:23.441876
18,-1,-12,-13,-2,-14,-3,-20,2021-08-04 14:20:23.442876
14,2,-8,-48,2,2,3,29,2021-08-04 14:20:23.449876
0,4,15,1,7,-8,-2,-28,2021-08-04 14:20:23.450878
13,14,-22,13,-9,-6,2,-3,2021-08-04 14:20:23.464875
-73,-11,10,29,-6,-29,-1,6,2021-08-04 14:20:23.464875
88,11,-12,32,-5,-15,2,8,2021-08-04 14:20:23.472876
-22,14,25,49,12,9,-3,-17,2021-08-04 14:20:23.473877
8,-45,-25,-28,-19,-7,3,-1,2021-08-04 14:20:23.487875
-16,31,-16,108,7,-4,3,5,2021-08-04 14:20:23.487875
-6,32,-6,-10,8,6,-2,5,2021-08-04 14:20:23.488875
-2,-38,-4,-73,-16,0,-3,-22,2021-08-04 14:20:23.488875
22,17,23,29,9,5,0,9,2021-08-04 14:20:23.501875
19,-14,17,-36,-11,-3,-2,-1,2021-08-04 14:20:23.502877
-5,0,-10,-45,3,16,2,3,2021-08-04 14:20:23.509876
-8,1,14,-45,-1,17,1,-5,2021-08-04 14:20:23.510875
-27,4,3,6,-4,4,-7,-9,2021-08-04 14:20:23.524875
15,4,6,-6,1,-15,0,11,2021-08-04 14:20:23.524875
-13,-4,12,19,5,9,-1,-5,2021-08-04 14:20:23.539875
-1,-3,-1,8,-5,1,-3,0,2021-08-04 14:20:23.540876
-4,20,4,-23,-1,-10,0,-2,2021-08-04 14:20:23.547876
-10,-9,6,15,5,-25,0,-2,2021-08-04 14:20:23.547876
-1,2,-3,5,-1,2,1,6,2021-08-04 14:20:23.548875
-8,3,2,-17,-3,6,-1,-7,2021-08-04 14:20:23.548875
4,32,16,4,0,-7,0,-2,2021-08-04 14:20:23.561875
-19,-19,-12,40,6,-17,-1,-3,2021-08-04 14:20:23.562876
1,-1,14,1,-10,6,-3,-1,2021-08-04 14:20:23.577876
-6,-38,7,-50,-5,11,0,-7,2021-08-04 14:20:23.577876
7,-16,9,27,-3,4,0,3,2021-08-04 14:20:23.584876
-10,-7,1,2,0,-12,1,14,2021-08-04 14:20:23.584876
-9,-3,-9,9,1,17,-5,-32,2021-08-04 14:20:23.599876
-2,8,16,120,8,14,-1,3,2021-08-04 14:20:23.600877
9,-13,20,-104,-8,-2,2,3,2021-08-04 14:20:23.615876
2,-2,-19,-69,-8,-11,-2,-1,2021-08-04 14:20:23.615876
-5,-1,6,33,9,18,2,13,2021-08-04 14:20:23.616876
22,10,4,-3,3,12,3,-1,2021-08-04 14:20:23.616876
-21,-14,2,59,-5,-16,-2,-6,2021-08-04 14:20:23.621874
9,10,9,10,-1,-28,-1,3,2021-08-04 14:20:23.622879
-14,4,-18,14,8,2,-1,0,2021-08-04 14:20:23.629876
16,14,13,-53,-19,-8,-8,-5,2021-08-04 14:20:23.630877
-22,-19,-22,18,3,-10,2,3,2021-08-04 14:20:23.644876
-42,-11,2,-15,-3,-17,-6,-14,2021-08-04 14:20:23.644876
7,13,3,72,6,16,3,9,2021-08-04 14:20:23.652875
5,3,31,-78,-12,17,2,-3,2021-08-04 14:20:23.652875
10,7,3,10,-5,13,3,15,2021-08-04 14:20:23.667875
-7,-4,-3,19,5,-10,-14,-47,2021-08-04 14:20:23.667875
-16,-20,-20,80,7,6,-6,6,2021-08-04 14:20:23.668876
-24,35,-4,50,-1,14,13,18,2021-08-04 14:20:23.668876
15,46,3,46,-1,-16,0,1,2021-08-04 14:20:23.690878
11,-23,-9,57,4,-11,5,8,2021-08-04 14:20:23.690878
-2,40,-10,26,-14,9,-3,5,2021-08-04 14:20:23.691876
-59,-37,2,53,10,21,-8,-13,2021-08-04 14:20:23.691876
-25,-27,7,-1,1,0,-4,10,2021-08-04 14:20:23.704875
27,30,-7,-67,-13,-9,0,7,2021-08-04 14:20:23.704875
