Timestamp,Milliseconds,Angle
12:26:16.264205,264205,123.36541649397225
12:26:16.268202,268202,123.37075595114757
12:26:16.272203,272203,123.37369572104588
12:26:16.276168,276168,123.36592986165289
12:26:16.281214,281214,123.36001145098777
12:26:16.285208,285208,123.36153087828677
12:26:16.289205,289205,123.3640053043999
12:26:16.293202,293202,123.3604625325903
12:26:16.297168,297168,123.36501856281778
12:26:16.301225,301225,123.36386141554068
12:26:16.306212,306212,123.36324787357917
12:26:16.310169,310169,123.36508900322005
12:26:16.314219,314219,123.36714393805049
12:26:16.318219,318219,123.36715257544252
12:26:16.322202,322202,123.36495969134948
12:26:16.326219,326219,123.35988429697723
12:26:16.331222,331222,123.3630216123427
12:26:16.335205,335205,123.36189945364843
12:26:16.339218,339218,123.36075358737256
12:26:16.343217,343217,123.36404818498416
12:26:16.347167,347167,123.36440617202514
12:26:16.351218,351218,123.35412156713933
12:26:16.356223,356223,123.35253373869668
12:26:16.360218,360218,123.35243481901657
12:26:16.364219,364219,123.35739834943546
12:26:16.368168,368168,123.36149089602765
12:26:16.372166,372166,123.36386301761478
12:26:16.376204,376204,123.364078652817
12:26:16.381220,381220,123.36210411763868
12:26:16.385205,385205,123.36415450834625
12:26:16.389220,389220,123.3685882734514
12:26:16.393217,393217,123.36783177556285
12:26:16.397168,397168,123.36726469938652
12:26:16.401168,401168,123.36429496199331
12:26:16.406168,406168,123.36432870739854
12:26:16.410168,410168,123.36570797029408
12:26:16.414167,414167,123.36868833485931
12:26:16.418167,418167,123.37048931233865
12:26:16.422169,422169,123.37461403799311
12:26:16.426169,426169,123.37209607502476
12:26:16.431168,431168,123.37074701623557
12:26:16.435169,435169,123.37190385712753
12:26:16.439167,439167,123.36988402206914
12:26:16.443169,443169,123.36420653039403
12:26:16.447200,447200,123.36333567773409
12:26:16.451168,451168,123.36500954320859
12:26:16.456229,456229,123.36419361488376
12:26:16.460168,460168,123.36281869935661
12:26:16.464203,464203,123.36082049522486
12:26:16.468204,468204,123.3681149951673
12:26:16.472168,472168,123.37159626073232
12:26:16.476207,476207,123.37205930631755
12:26:16.481231,481231,123.37401262576103
12:26:16.485203,485203,123.37440238225194
12:26:16.489168,489168,123.37224414677858
12:26:16.493202,493202,123.3730396814155
12:26:16.497209,497209,123.3743544531199
12:26:16.501202,501202,123.37278484906483
12:26:16.506211,506211,123.36935286559633
12:26:16.510202,510202,123.36598714428868
12:26:16.514203,514203,123.36458499921275
12:26:16.518204,518204,123.36048792103578
12:26:16.522168,522168,123.36330473862402
12:26:16.526203,526203,123.36678999665969
12:26:16.531234,531234,123.366716361042
12:26:16.535199,535199,123.37196827378332
12:26:16.539201,539201,123.36739383680886
12:26:16.543203,543203,123.36701314770812
12:26:16.547203,547203,123.37199889638848
12:26:16.551202,551202,123.36771022066274
12:26:16.556203,556203,123.36778459229019
12:26:16.560169,560169,123.36836305976756
12:26:16.564202,564202,123.37155445610126
12:26:16.568167,568167,123.36153733562892
12:26:16.572202,572202,123.36406444721877
12:26:16.576203,576203,123.3646152042964
12:26:16.581202,581202,123.3628317991841
12:26:16.585168,585168,123.36325004592368
12:26:16.589221,589221,123.36308419645196
12:26:16.593218,593218,123.36491444382139
12:26:16.597168,597168,123.36816359509267
12:26:16.601198,601198,123.37262577407198
12:26:16.606209,606209,123.37208926002467
12:26:16.610167,610167,123.36551420108478
12:26:16.614203,614203,123.36774252214504
12:26:16.618219,618219,123.37151848161658
12:26:16.622202,622202,123.3718069258308
12:26:16.626219,626219,123.37479858355653
12:26:16.631203,631203,123.37398432692152
12:26:16.635202,635202,123.3746933905534
12:26:16.639215,639215,123.37359951897474
12:26:16.643202,643202,123.37327626891779
12:26:16.647167,647167,123.37006055003458
12:26:16.651199,651199,123.36706713951176
12:26:16.656215,656215,123.36638324339353
12:26:16.660222,660222,123.37248297475587
12:26:16.664202,664202,123.37338730161683
12:26:16.668218,668218,123.37077736550599
12:26:16.672203,672203,123.37051667709649
12:26:16.676203,676203,123.36976819048908
12:26:16.681207,681207,123.37094361187674
12:26:16.685203,685203,123.36227977033232
12:26:16.689219,689219,123.36137692812589
12:26:16.693218,693218,123.36494862635038
12:26:16.697203,697203,123.361942922157
12:26:16.701206,701206,123.36200921365175
12:26:16.706219,706219,123.3612043167351
12:26:16.710203,710203,123.36609932180912
12:26:16.714218,714218,123.36627048387992
12:26:16.718217,718217,123.36646875612743
12:26:16.722203,722203,123.36420333282676
12:26:16.726203,726203,123.3715450078456
12:26:16.731220,731220,123.36843505641627
12:26:16.735218,735218,123.36661610176265
12:26:16.739203,739203,123.36359452085905
12:26:16.743218,743218,123.3609922787726
12:26:16.747168,747168,123.35988667772787
12:26:16.751226,751226,123.35999138556068
12:26:16.756238,756238,123.36414522831959
12:26:16.760224,760224,123.36648297421708
12:26:16.764219,764219,123.3676554912541
12:26:16.768236,768236,123.36693204776552
12:26:16.772220,772220,123.36395809348242
12:26:16.776220,776220,123.36471642186682
12:26:16.781220,781220,123.36273925980086
12:26:16.785235,785235,123.36008940768164
12:26:16.789235,789235,123.36279504664682
12:26:16.793219,793219,123.3602839632784
12:26:16.797185,797185,123.36517095504685
12:26:16.801219,801219,123.36312336185333
12:26:16.806226,806226,123.36431669654135
12:26:16.810221,810221,123.36193438461163
12:26:16.814234,814234,123.35764310956472
12:26:16.818235,818235,123.3551553745463
12:26:16.822220,822220,123.35432431729909
12:26:16.826220,826220,123.35303130084519
12:26:16.831241,831241,123.35634065604499
12:26:16.835235,835235,123.35568214652064
12:26:16.839235,839235,123.35981807195415
12:26:16.843234,843234,123.36397511177775
12:26:16.847186,847186,123.36721511160357
12:26:16.851233,851233,123.36940772588059
12:26:16.856230,856230,123.36774721654983
12:26:16.860184,860184,123.36964645597168
12:26:16.864235,864235,123.36963108869962
12:26:16.868238,868238,123.36910025626443
12:26:16.872219,872219,123.36377292576145
12:26:16.876239,876239,123.36327120149129
12:26:16.881230,881230,123.36973093573889
12:26:16.885185,885185,123.37159965025583
12:26:16.889184,889184,123.37287435098078
12:26:16.893184,893184,123.37268237509878
12:26:16.897187,897187,123.37332021911249
12:26:16.901185,901185,123.3662812282085
12:26:16.906185,906185,123.35991739793593
12:26:16.910185,910185,123.36262500258636
12:26:16.914184,914184,123.36399440735221
12:26:16.918184,918184,123.36741034148602
12:26:16.922185,922185,123.36438792384348
12:26:16.926185,926185,123.36674326712678
12:26:16.931184,931184,123.36829699448104
12:26:16.935185,935185,123.36630952253347
12:26:16.939184,939184,123.36441060744264
12:26:16.943185,943185,123.3661627983977
12:26:16.947185,947185,123.36308650918023
12:26:16.951185,951185,123.35996082248691
12:26:16.956185,956185,123.36309363121741
12:26:16.960195,960195,123.36509084736578
12:26:16.964196,964196,123.36484884481231
12:26:16.968194,968194,123.36374847132294
12:26:16.972195,972195,123.36940067345556
12:26:16.976195,976195,123.36838953988898
12:26:16.981195,981195,123.36785264474842
12:26:16.985195,985195,123.36085777986484
12:26:16.989195,989195,123.36506134088592
12:26:16.993194,993194,123.36671789774289
12:26:16.997195,997195,123.3649798649044
12:26:17.001195,001195,123.3628798370601
12:26:17.006195,006195,123.3692393938498
12:26:17.010195,010195,123.37628556068707
12:26:17.014194,014194,123.369828529462
12:26:17.018197,018197,123.36388464028286
12:26:17.022195,022195,123.368994405407
12:26:17.026197,026197,123.36538253137738
12:26:17.031194,031194,123.3639993687602
12:26:17.035195,035195,123.36528745933894
12:26:17.039194,039194,123.36183060037119
12:26:17.043194,043194,123.36248191164073
12:26:17.047197,047197,123.36096070467376
12:26:17.051195,051195,123.36027914985071
12:26:17.056196,056196,123.36262340380085
12:26:17.060195,060195,123.36201841199868
12:26:17.064195,064195,123.35919048767788
12:26:17.068196,068196,123.35976788133118
12:26:17.072196,072196,123.36224701966279
12:26:17.076196,076196,123.3650251358242
12:26:17.081196,081196,123.36441478227702
12:26:17.085195,085195,123.36595968888757
12:26:17.089196,089196,123.36570692283827
12:26:17.093196,093196,123.36217676284839
12:26:17.097195,097195,123.36384455362918
12:26:17.101195,101195,123.36187506206755
12:26:17.106195,106195,123.36647580774503
12:26:17.110196,110196,123.36076846831642
12:26:17.114194,114194,123.35819066590702
12:26:17.118194,118194,123.36274117663633
12:26:17.122195,122195,123.35831060720432
12:26:17.127195,127195,123.36098264677119
12:26:17.131195,131195,123.35700930947196
12:26:17.135195,135195,123.35372412047677
12:26:17.139195,139195,123.35509733621377
12:26:17.143194,143194,123.35930788244664
12:26:17.147195,147195,123.36002482908232
12:26:17.151196,151196,123.36024942204541
12:26:17.156195,156195,123.3547480848882
12:26:17.160195,160195,123.35480185004616
12:26:17.164194,164194,123.36071427103128
12:26:17.168196,168196,123.36033610450134
12:26:17.172197,172197,123.35787265558679
