EMG_Pod01,EMG_Pod02,EMG_Pod03,EMG_Pod04,EMG_Pod05,EMG_Pod06,EMG_Pod07,EMG_Pod08,Timestamp
2, 1, -3, -2, -1, 1, 2, 2, 2021-08-24 19:31:28.785951
-1, 0, -1, 0, 0, -1, -1, 0, 2021-08-24 19:31:28.785951
-2, 1, -1, 0, 0, 1, 3, -1, 2021-08-24 19:31:28.787185
-2, -1, -1, 0, -1, -1, -1, -2, 2021-08-24 19:31:28.787185
-1, -1, 0, 0, -3, -11, -9, -5, 2021-08-24 19:31:28.808947
-3, -1, -2, -2, -2, -7, -8, -3, 2021-08-24 19:31:28.808947
-2, -1, 1, -1, -2, -1, -1, 0, 2021-08-24 19:31:28.808947
-2, 0, -1, -2, 0, 3, 1, 1, 2021-08-24 19:31:28.808947
0, 0, 0, 0, 2, 5, 6, 3, 2021-08-24 19:31:28.821946
0, 0, 0, 0, -1, -2, -1, -1, 2021-08-24 19:31:28.821946
-1, -2, 0, -1, -1, -1, 3, 1, 2021-08-24 19:31:28.830945
0, 0, -2, -1, 1, 6, 6, 2, 2021-08-24 19:31:28.830945
-1, 0, -3, -1, -1, -4, -3, -2, 2021-08-24 19:31:28.845943
-2, 0, 0, -2, -4, -12, -17, -8, 2021-08-24 19:31:28.845943
-2, -2, -1, -2, -3, -3, -3, -3, 2021-08-24 19:31:28.847947
-1, -1, -2, -2, 1, -2, -2, 0, 2021-08-24 19:31:28.847947
1, -1, -1, -1, -1, 7, 8, 3, 2021-08-24 19:31:28.867987
2, 1, 0, 1, 2, 10, 13, 6, 2021-08-24 19:31:28.868941
-3, -2, -2, 0, -3, -4, -4, -3, 2021-08-24 19:31:28.869976
-6, -3, -1, -4, -7, -12, -18, -9, 2021-08-24 19:31:28.869976
-2, -2, -2, -1, 1, 0, -2, -1, 2021-08-24 19:31:28.881973
1, 1, -1, -1, -1, -1, 3, 2, 2021-08-24 19:31:28.881973
1, -1, 1, -2, 0, 1, 2, 2, 2021-08-24 19:31:28.890969
2, 1, 0, 2, 2, 4, 4, 1, 2021-08-24 19:31:28.890969
-2, 2, 0, 0, 1, 2, 1, 1, 2021-08-24 19:31:28.904969
-3, -2, -1, -2, -1, 1, 0, -2, 2021-08-24 19:31:28.904969
0, 0, 0, 0, -1, -5, -7, -3, 2021-08-24 19:31:28.913935
-3, -3, -3, -3, -5, -9, -8, -4, 2021-08-24 19:31:28.913935
0, -2, 1, -1, 0, -1, -2, 1, 2021-08-24 19:31:28.928933
1, -1, 0, 0, 3, 11, 15, 5, 2021-08-24 19:31:28.928933
3, 1, 0, 0, 2, 3, 3, 4, 2021-08-24 19:31:28.930932
-3, -3, -2, -1, -3, -8, -10, -6, 2021-08-24 19:31:28.930932
-4, -3, -3, -3, -4, -7, -11, -6, 2021-08-24 19:31:28.941931
-1, -1, -1, 0, 0, -1, -1, -1, 2021-08-24 19:31:28.941931
-2, -2, -2, -3, -2, 1, 3, 0, 2021-08-24 19:31:28.950930
2, 1, 1, 1, 1, 5, 6, 4, 2021-08-24 19:31:28.950930
-2, -2, -3, -3, -2, 0, 1, 0, 2021-08-24 19:31:28.964926
-1, -1, -1, -1, -1, -3, -4, -2, 2021-08-24 19:31:28.964926
1, 0, 0, 1, 1, 0, 2, 0, 2021-08-24 19:31:28.973927
0, 1, 0, 2, 1, -1, 0, 0, 2021-08-24 19:31:28.973927
0, 0, -1, 0, -2, -2, -3, -3, 2021-08-24 19:31:28.987925
0, -1, -2, -1, -3, -2, -1, -1, 2021-08-24 19:31:28.988924
-2, 0, -1, -1, -2, -4, -6, -3, 2021-08-24 19:31:28.989924
2, 1, -1, 0, 1, 4, 7, 4, 2021-08-24 19:31:28.989924
-3, -1, -1, -3, -4, -5, -4, -3, 2021-08-24 19:31:29.010995
-1, -1, -2, 0, -2, -4, -5, -1, 2021-08-24 19:31:29.010995
0, -1, -1, -2, 1, -1, 3, 0, 2021-08-24 19:31:29.011920
-1, -1, -2, -2, 0, 0, 0, -2, 2021-08-24 19:31:29.012922
1, 1, 0, 1, 4, 5, 4, 3, 2021-08-24 19:31:29.024925
-1, -4, -2, -4, -4, -2, -2, -4, 2021-08-24 19:31:29.024925
-2, -3, -2, -2, -2, 1, -4, -2, 2021-08-24 19:31:29.032918
0, -1, -1, -1, 1, 3, 2, 0, 2021-08-24 19:31:29.033918
0, -1, 1, -1, -1, -3, -1, -1, 2021-08-24 19:31:29.047916
0, 0, -1, -1, -1, 2, 5, -1, 2021-08-24 19:31:29.048916
0, 0, -1, 2, -1, -3, -3, 1, 2021-08-24 19:31:29.049916
-2, -1, 0, -1, -2, -6, -6, -5, 2021-08-24 19:31:29.049916
-2, -1, 0, 1, -1, 2, 2, -1, 2021-08-24 19:31:29.070914
0, -2, -1, -1, -1, -1, 0, 0, 2021-08-24 19:31:29.070914
0, 0, 0, 0, -1, 2, 4, -2, 2021-08-24 19:31:29.071913
-1, -1, -1, 0, 0, 0, -3, -2, 2021-08-24 19:31:29.071913
0, 1, 0, -2, 0, -2, 0, 2, 2021-08-24 19:31:29.084911
-3, -1, -2, -1, 1, -4, -6, -2, 2021-08-24 19:31:29.084911
-1, -2, -2, 0, -1, 0, 0, -3, 2021-08-24 19:31:29.092912
1, -2, 0, 1, 1, 5, 6, 2, 2021-08-24 19:31:29.093911
-1, -2, -3, 0, -2, -2, -4, -2, 2021-08-24 19:31:29.107911
-2, 0, 0, -2, -2, -6, -7, -2, 2021-08-24 19:31:29.108908
-1, 0, -1, -2, -1, -5, -5, 0, 2021-08-24 19:31:29.109909
-3, -2, -5, -4, -3, -6, -3, -4, 2021-08-24 19:31:29.109909
-2, -3, -2, -3, -2, 0, -1, -1, 2021-08-24 19:31:29.130910
1, 0, 1, -2, 2, 4, 4, 2, 2021-08-24 19:31:29.130910
-1, -1, 1, 0, -2, 0, 0, -1, 2021-08-24 19:31:29.131905
-2, -1, -1, -3, 0, -2, -2, -2, 2021-08-24 19:31:29.132905
1, 1, 0, 1, 0, 2, 2, 0, 2021-08-24 19:31:29.144905
-1, 0, -2, 1, 0, 1, 1, -2, 2021-08-24 19:31:29.144905
-2, 0, -1, -2, -2, -6, -8, -1, 2021-08-24 19:31:29.152902
1, 0, 1, 1, -1, -1, -1, 1, 2021-08-24 19:31:29.153902
0, 1, -1, -1, -1, 1, 3, 2, 2021-08-24 19:31:29.167900
-4, -3, -2, -1, -1, -4, -7, -4, 2021-08-24 19:31:29.168900
-1, 2, 0, 1, 1, 3, 4, 1, 2021-08-24 19:31:29.169900
-1, -1, -1, 1, -1, -4, -4, -2, 2021-08-24 19:31:29.169900
-2, -3, -4, -3, -3, -2, -1, -2, 2021-08-24 19:31:29.190897
2, 0, 0, 1, 1, 3, 7, 2, 2021-08-24 19:31:29.190897
0, -1, -1, -1, 0, 3, 4, 1, 2021-08-24 19:31:29.191899
-3, -1, -2, -2, -4, 0, -2, -3, 2021-08-24 19:31:29.192896
-1, -2, -1, 0, 0, -4, -5, -2, 2021-08-24 19:31:29.204897
-3, -1, -3, -1, -3, -5, -6, -2, 2021-08-24 19:31:29.204897
-3, -1, -1, -1, -1, -1, -3, -2, 2021-08-24 19:31:29.213898
1, 0, 1, -2, 0, 2, 4, 2, 2021-08-24 19:31:29.213898
1, 0, -1, 0, 3, 6, 6, 2, 2021-08-24 19:31:29.235890
-2, -2, -2, -2, -1, 1, -1, -2, 2021-08-24 19:31:29.235890
-1, -1, 0, 0, -2, -4, -7, -3, 2021-08-24 19:31:29.236891
-3, -4, -1, -4, -3, 6, 11, 1, 2021-08-24 19:31:29.237891
-1, 0, 0, -1, -1, -8, -11, -2, 2021-08-24 19:31:29.250891
-1, -3, -1, -1, -3, -13, -12, -6, 2021-08-24 19:31:29.250891
-1, -2, -1, 0, 1, -2, -2, 1, 2021-08-24 19:31:29.251889
-1, -2, -1, -3, 1, 2, 0, 0, 2021-08-24 19:31:29.252889
0, 2, 1, -1, 1, 9, 9, 3, 2021-08-24 19:31:29.272886
-1, 0, -2, -4, -2, -2, -3, -2, 2021-08-24 19:31:29.273886
-2, -1, -2, 0, -2, -1, -2, -3, 2021-08-24 19:31:29.274886
1, 1, -1, 0, -2, 0, 1, 1, 2021-08-24 19:31:29.274886
0, -1, 0, 0, -1, -1, 1, 1, 2021-08-24 19:31:29.287883
0, 0, 0, 1, 0, 0, 2, 2, 2021-08-24 19:31:29.288884
