Timestamp,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8 
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.127081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.128081,18,13,36,144,222,31,17,12
13:51:45.129081,18,13,36,144,222,31,17,12
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.129081,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.130139,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.131141,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.132139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.133139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.134139,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.135151,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.136083,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.137139,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.138143,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.139086,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.140139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.141139,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.142140,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.143142,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.144139,19,13,31,153,230,34,14,11
13:51:45.145140,19,13,31,153,230,34,14,11
13:51:45.145140,21,13,21,154,267,34,16,10
13:51:45.145140,21,13,21,154,267,34,16,10
13:51:45.145140,21,13,21,154,267,34,16,10
13:51:45.145140,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.146085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.147085,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.148084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.149084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.150084,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.151085,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
13:51:45.152084,21,13,21,154,267,34,16,10
