Timestamp,Milliseconds,Angle,,
,,,,240 per second
14:58.9,875367,103.1622285,,
,,,,
14:58.9,879367,103.2457917,,
,,,,
14:58.9,883366,102.916932,,
,,,,
14:58.9,887366,102.5478498,,
,,,,
14:58.9,891883,102.3638144,,
,,,,
14:58.9,896402,102.515388,,
,,,,
14:58.9,900399,102.3522557,,
,,,,
14:58.9,904400,102.688066,,
,,,,
14:58.9,908400,102.1913511,,
,,,,
14:58.9,912401,102.5992789,,
,,,,
14:58.9,917399,102.0626454,,
,,,,
14:58.9,921400,101.7873451,,
,,,,
14:58.9,925399,101.6296631,,
,,,,
14:58.9,929400,101.1924162,,
,,,,
14:58.9,933400,100.6143065,,
,,,,
14:58.9,937400,101.1655086,,
,,,,
14:58.9,942399,101.360102,,
,,,,
14:58.9,946400,101.1354721,,
,,,,
14:58.9,950399,101.5612917,,
,,,,
14:59.0,954399,101.509566,,
,,,,
14:59.0,958401,101.621872,,
,,,,
14:59.0,962399,100.8963513,,
,,,,
14:59.0,967399,100.7496436,,
,,,,
14:59.0,971400,100.7091664,,
,,,,
14:59.0,975399,100.4826584,,
,,,,
14:59.0,979400,101.0575237,,
,,,,
14:59.0,983400,101.3506141,,
,,,,
14:59.0,987399,101.5638381,,
,,,,
14:59.0,992400,100.8093364,,
,,,,
14:59.0,996399,100.934812,,
,,,,
14:59.0,400,100.6343518,,
,,,,
14:59.0,4401,100.6850023,,
,,,,
14:59.0,8401,100.9647531,,
,,,,
14:59.0,12400,101.0700134,,
,,,,
14:59.0,17399,101.2036248,,
,,,,
14:59.0,21400,101.1702396,,
,,,,
14:59.0,25399,100.9763638,,
,,,,
14:59.0,29399,100.8219967,,
,,,,
14:59.0,33400,100.2125824,,
,,,,
14:59.0,37401,99.80776013,,
,,,,
14:59.0,42399,99.02758724,,
,,,,
14:59.0,46401,98.97102436,,
,,,,
14:59.1,50399,99.53469134,,
,,,,
14:59.1,54399,99.87058917,,
,,,,
14:59.1,58400,99.72260662,,
,,,,
14:59.1,62399,100.9270314,,
,,,,
14:59.1,66401,101.4300186,,
,,,,
14:59.1,71399,101.3711232,,
,,,,
14:59.1,75399,100.7098187,,
,,,,
14:59.1,79400,100.8697824,,
,,,,
14:59.1,83457,101.1642989,,
,,,,
14:59.1,87399,100.7105955,,
,,,,
14:59.1,92399,100.1002945,,
,,,,
14:59.1,96400,100.3984339,,
,,,,
14:59.1,100399,100.3792192,,
,,,,
14:59.1,104916,99.80201747,,
,,,,
14:59.1,108916,99.42751622,,
,,,,
14:59.1,112916,99.69789855,,
,,,,
14:59.1,116926,99.83842801,,
,,,,
14:59.1,120927,99.51050691,,
,,,,
14:59.1,124928,99.98096873,,
,,,,
14:59.1,129927,100.102003,,
,,,,
14:59.1,133927,100.1885965,,
,,,,
14:59.1,137928,100.0562625,,
,,,,
14:59.1,141926,100.0431173,,
,,,,
14:59.1,145939,100.2493291,,
,,,,
14:59.2,149939,100.8405661,,
,,,,
14:59.2,154939,101.2198132,,
,,,,
14:59.2,158941,101.645241,,
,,,,
14:59.2,162939,101.4236348,,
,,,,
14:59.2,166940,101.2875225,,
,,,,
14:59.2,170939,101.5424111,,
,,,,
14:59.2,174950,101.4212136,,
,,,,
14:59.2,179950,101.3768172,,
,,,,
14:59.2,183951,101.5384787,,
,,,,
14:59.2,187950,101.2426594,,
,,,,
14:59.2,191949,101.6125129,,
,,,,
14:59.2,195951,101.437563,,
,,,,
14:59.2,199950,101.7550419,,
,,,,
14:59.2,204959,101.5129245,,
,,,,
14:59.2,208960,101.1574995,,
,,,,
14:59.2,212960,100.7892048,,
,,,,
14:59.2,216959,100.858613,,
,,,,
14:59.2,220960,101.024708,,
,,,,
14:59.2,224960,100.7402319,,
,,,,
14:59.2,228960,101.5010055,,
,,,,
14:59.2,234010,101.469527,,
,,,,
14:59.2,237970,101.3042987,,
,,,,
14:59.2,241969,100.7656583,,
,,,,
14:59.2,245970,100.5418097,,
,,,,
14:59.3,249969,99.71168604,,
,,,,
14:59.3,254970,99.94680429,,
,,,,
14:59.3,258970,100.4344846,,
,,,,
14:59.3,262970,100.8846912,,
,,,,
14:59.3,266981,100.9083591,,
,,,,
14:59.3,270981,101.2081057,,
,,,,
14:59.3,274981,102.2527122,,
,,,,
14:59.3,278982,102.6199152,,
,,,,
14:59.3,283981,102.56154,,
,,,,
14:59.3,287982,102.0186046,,
,,,,
14:59.3,291981,102.0978056,,
,,,,
14:59.3,295993,101.8384193,,
,,,,
14:59.3,299993,101.9186393,,
,,,,
14:59.3,304993,102.4646774,,
,,,,
14:59.3,308994,103.0452356,,
,,,,
14:59.3,312993,104.0850975,,
,,,,
14:59.3,316993,103.6118628,,
,,,,
14:59.3,320994,103.4862916,,
,,,,
14:59.3,325004,103.0527589,,
,,,,
14:59.3,330003,102.4599949,,
,,,,
14:59.3,334004,102.3397491,,
,,,,
14:59.3,338004,102.2367035,,
,,,,
14:59.3,342004,102.2172541,,
,,,,
14:59.3,346004,102.2004532,,
,,,,
14:59.4,350004,102.1706376,,
,,,,
14:59.4,354065,101.9879918,,
,,,,
14:59.4,359016,102.1310363,,
,,,,
14:59.4,363016,102.223187,,
,,,,
14:59.4,367015,101.8625985,,
,,,,
14:59.4,371015,101.5430294,,
,,,,
14:59.4,375015,101.8622714,,
,,,,
14:59.4,380014,101.5031343,,
,,,,
14:59.4,384057,101.6385599,,
,,,,
14:59.4,388025,101.9831347,,
,,,,
14:59.4,392025,102.0523689,,
,,,,
14:59.4,396026,101.539507,,
,,,,
14:59.4,400025,101.8948993,,
,,,,
14:59.4,404025,101.6660838,,
,,,,
14:59.4,409027,102.1066476,,
,,,,
14:59.4,413025,102.1526394,,
,,,,
14:59.4,417038,102.2545881,,
,,,,
14:59.4,421038,102.682186,,
,,,,
14:59.4,425038,103.3373879,,
,,,,
14:59.4,429039,103.659693,,
,,,,
14:59.4,434039,103.3659249,,
,,,,
14:59.4,438039,103.0052605,,
,,,,
14:59.4,442038,102.671242,,
,,,,
14:59.4,446020,103.5217383,,
,,,,
14:59.4,450020,103.6232554,,
,,,,
14:59.5,455019,103.0227601,,
,,,,
14:59.5,459022,103.2578004,,
,,,,
14:59.5,463019,103.4030376,,
,,,,
14:59.5,467019,103.0340485,,
,,,,
14:59.5,471019,102.7462013,,
,,,,
14:59.5,475031,102.9885876,,
,,,,
14:59.5,479030,103.4141255,,
,,,,
14:59.5,484030,103.5740097,,
,,,,
14:59.5,488029,103.2458993,,
,,,,
14:59.5,492029,102.908721,,
,,,,
14:59.5,496031,103.0866874,,
,,,,
14:59.5,500030,103.5113735,,
,,,,
14:59.5,504116,103.8684554,,
,,,,
14:59.5,509040,103.8285147,,
,,,,
14:59.5,513041,103.2795904,,
,,,,
14:59.5,517039,103.3790816,,
,,,,
14:59.5,521040,103.2390193,,
,,,,
14:59.5,525040,103.1900524,,
,,,,
14:59.5,529040,103.18651,,
,,,,
14:59.5,534078,103.3305921,,
,,,,
14:59.5,538052,103.1241068,,
,,,,
14:59.5,542050,103.1916126,,
,,,,
14:59.5,546051,103.1542327,,
,,,,
14:59.6,550050,103.1113276,,
,,,,
14:59.6,554050,103.0993729,,
,,,,
14:59.6,559053,102.8989324,,
,,,,
14:59.6,563051,102.7862705,,
,,,,
14:59.6,567062,103.0315136,,
,,,,
14:59.6,571062,103.745294,,
,,,,
14:59.6,575063,103.6058194,,
,,,,
14:59.6,579062,103.528921,,
,,,,
14:59.6,584063,103.7115688,,
,,,,
14:59.6,588063,103.1591923,,
,,,,
14:59.6,592062,103.088458,,
,,,,
14:59.6,596075,102.8608853,,
,,,,
14:59.6,600075,102.8694205,,
,,,,
14:59.6,604075,102.7910129,,
,,,,
14:59.6,609075,102.6085949,,
,,,,
14:59.6,613076,103.2690685,,
,,,,
14:59.6,617075,103.5350844,,
,,,,
14:59.6,621076,103.6332949,,
,,,,
14:59.6,624768,103.7404526,,
,,,,
14:59.6,629408,103.5289327,,
,,,,
14:59.6,633368,103.5275125,,
,,,,
14:59.6,637366,103.5963018,,
,,,,
14:59.6,642364,103.6629407,,
,,,,
14:59.6,646364,103.4615938,,
,,,,
14:59.7,650364,103.6502968,,
,,,,
14:59.7,654364,103.074521,,
,,,,
14:59.7,658364,103.5909262,,
,,,,
14:59.7,662364,103.5290301,,
,,,,
14:59.7,667364,103.4873702,,
,,,,
14:59.7,671364,103.2448372,,
,,,,
14:59.7,675364,103.3073131,,
,,,,
14:59.7,679364,103.1528309,,
,,,,
14:59.7,683364,103.0687583,,
,,,,
14:59.7,687364,103.1183893,,
,,,,
14:59.7,692365,102.9122403,,
,,,,
14:59.7,696366,101.9796641,,
,,,,
14:59.7,700366,102.840217,,
,,,,
14:59.7,704365,102.9069596,,
,,,,
14:59.7,708366,103.439841,,
,,,,
14:59.7,712415,103.0636073,,
,,,,
14:59.7,717365,103.0156471,,
,,,,
14:59.7,721365,103.0080735,,
,,,,
14:59.7,725366,103.1841163,,
,,,,
14:59.7,729365,103.2757818,,
,,,,
14:59.7,733402,103.2883497,,
,,,,
14:59.7,737366,103.2130598,,
,,,,
14:59.7,742371,103.3991413,,
,,,,
14:59.7,746365,103.4785727,,
,,,,
14:59.8,750364,103.2867241,,
,,,,
14:59.8,754365,103.6716386,,
,,,,
14:59.8,758366,103.3503782,,
,,,,
14:59.8,762364,103.3302178,,
,,,,
14:59.8,767365,103.6372236,,
,,,,
14:59.8,771364,103.4832137,,
,,,,
14:59.8,775365,102.6074002,,
,,,,
14:59.8,779364,102.7410804,,
,,,,
14:59.8,783365,103.3490378,,
,,,,
14:59.8,787366,103.0994714,,
,,,,
14:59.8,792366,102.878078,,
,,,,
14:59.8,796366,102.6764165,,
,,,,
14:59.8,800402,102.7348523,,
,,,,
14:59.8,804419,102.8480588,,
,,,,
14:59.8,808411,102.7601463,,
,,,,
14:59.8,812468,102.9851312,,
,,,,
14:59.8,817411,102.9548575,,
,,,,
14:59.8,821450,102.7307948,,
,,,,
14:59.8,825436,102.8487334,,
,,,,
14:59.8,829451,102.9429837,,
,,,,
14:59.8,833981,103.0637935,,
,,,,
14:59.8,837562,102.9075719,,
,,,,
14:59.8,841557,102.8117815,,
,,,,
14:59.8,846524,102.837567,,
,,,,
14:59.9,850519,102.9869158,,
,,,,
14:59.9,854644,103.0401044,,
,,,,
14:59.9,858595,103.0629677,,
,,,,
14:59.9,862606,102.9993212,,
,,,,
14:59.9,866613,102.561906,,
,,,,
14:59.9,871567,102.9005721,,
,,,,
14:59.9,875566,102.7112676,,
,,,,
14:59.9,879566,103.7978402,,
,,,,
14:59.9,883594,104.0531256,,
,,,,
14:59.9,887566,103.1701374,,
,,,,
14:59.9,891591,103.3255811,,
,,,,
14:59.9,896568,103.0728336,,
,,,,
14:59.9,900593,103.0406683,,
,,,,
14:59.9,904593,102.9498474,,
,,,,
14:59.9,908566,102.3886433,,
,,,,
14:59.9,912565,102.1108962,,
,,,,
14:59.9,916568,102.8524664,,
,,,,
14:59.9,921568,103.1284922,,
,,,,
14:59.9,925601,103.3007034,,
,,,,
14:59.9,929604,102.8998095,,
,,,,
14:59.9,933602,102.6750565,,
,,,,
14:59.9,937566,103.093895,,
,,,,
14:59.9,941602,103.0928486,,
,,,,
14:59.9,946567,103.0939362,,
,,,,
15:00.0,950566,102.8953922,,
,,,,
15:00.0,954616,102.7557679,,
,,,,
15:00.0,958566,102.5674965,,
,,,,
15:00.0,962570,102.7215471,,
,,,,
15:00.0,966609,102.617007,,
,,,,
15:00.0,971566,102.5264714,,
,,,,
15:00.0,975627,102.7226697,,
,,,,
15:00.0,979625,102.6648252,,
,,,,
15:00.0,983663,102.7003001,,
,,,,
15:00.0,987663,102.5492858,,
,,,,
15:00.0,991663,102.5352152,,
,,,,
15:00.0,995627,102.7348087,,
,,,,
15:00.0,625,102.4481224,,
,,,,
15:00.0,4944,102.554523,,
,,,,
15:00.0,8682,102.6929713,,
,,,,
15:00.0,12804,102.8664392,,
,,,,
15:00.0,16804,103.2971484,,
,,,,
15:00.0,20804,103.6883344,,
,,,,
15:00.0,24804,103.1808574,,
,,,,
15:00.0,29829,103.0875216,,
,,,,
15:00.0,33840,103.0793657,,
,,,,
15:00.0,37805,103.5617635,,
,,,,
15:00.0,41803,103.2921501,,
,,,,
15:00.0,45842,103.1903706,,
,,,,
15:00.0,49804,103.2852277,,
,,,,
15:00.1,54841,103.2085646,,
,,,,
15:00.1,58804,103.5923476,,
,,,,
15:00.1,62840,103.4994294,,
,,,,
15:00.1,66852,103.1916746,,
,,,,
15:00.1,70805,103.1016108,,
,,,,
15:00.1,75804,103.1012479,,
,,,,
15:00.1,79840,103.0425631,,
,,,,
15:00.1,83841,102.8889343,,
,,,,
15:00.1,87805,102.7120291,,
,,,,
15:00.1,91840,102.294677,,
,,,,
15:00.1,95851,102.8326701,,
,,,,
15:00.1,99853,102.9310209,,
,,,,
15:00.1,104878,102.509789,,
,,,,
15:00.1,108851,101.9240146,,
,,,,
15:00.1,112901,102.2182644,,
,,,,
15:00.1,116900,102.4761035,,
,,,,
15:00.1,120853,102.6220468,,
,,,,
15:00.1,124850,102.5865133,,
,,,,
15:00.1,129872,102.7363643,,
,,,,
15:00.1,133852,102.8359038,,
,,,,
15:00.1,137851,102.9403823,,
,,,,
15:00.1,141851,102.8063784,,
,,,,
15:00.1,145852,102.9263153,,
,,,,
15:00.1,149851,103.1177979,,
,,,,
15:00.2,154941,103.3527211,,
,,,,
15:00.2,158893,102.7485391,,
,,,,
15:00.2,162895,102.8469293,,
,,,,
15:00.2,166894,103.6843681,,
,,,,
15:00.2,170893,103.4569699,,
,,,,
15:00.2,174942,103.2495094,,
,,,,
15:00.2,179892,103.0481494,,
,,,,
15:00.2,183893,102.5643317,,
,,,,
15:00.2,187920,103.3439478,,
,,,,
15:00.2,191932,103.0472389,,
,,,,
15:00.2,195893,103.0148247,,
,,,,
15:00.2,199893,102.8875416,,
,,,,
15:00.2,204894,103.1033167,,
,,,,
15:00.2,208918,103.2391589,,
,,,,
15:00.2,212942,102.911903,,
,,,,
15:00.2,216566,102.897385,,
,,,,
15:00.2,221567,103.1463228,,
,,,,
15:00.2,225566,103.5276388,,
,,,,
15:00.2,229565,103.6759907,,
,,,,
15:00.2,233601,103.158669,,
,,,,
15:00.2,237591,103.385253,,
,,,,
15:00.2,242163,103.3948341,,
,,,,
15:00.2,246031,103.209215,,
,,,,
15:00.3,250052,103.0215057,,
,,,,
15:00.3,254069,103.0809573,,
,,,,
15:00.3,259027,103.0903884,,
,,,,
15:00.3,263054,103.2038583,,
,,,,
15:00.3,267068,103.1771834,,
,,,,
15:00.3,271055,103.0009543,,
,,,,
15:00.3,275068,103.0184315,,
,,,,
15:00.3,279027,103.193044,,
,,,,
15:00.3,284027,103.283481,,
,,,,
15:00.3,288026,103.4658387,,
,,,,
15:00.3,292028,103.5413729,,
,,,,
15:00.3,296027,103.6057779,,
,,,,
15:00.3,300028,103.3963643,,
,,,,
15:00.3,304077,103.3824039,,
,,,,
15:00.3,309027,103.5170741,,
,,,,
15:00.3,313027,102.8358129,,
,,,,
15:00.3,317068,102.9109593,,
,,,,
15:00.3,321027,102.7936981,,
,,,,
15:00.3,325030,103.2139727,,
,,,,
15:00.3,329077,103.0405615,,
,,,,
15:00.3,334027,102.7032896,,
,,,,
15:00.3,338026,102.1936752,,
,,,,
15:00.3,342063,102.5026748,,
,,,,
15:00.3,346027,102.639682,,
,,,,
15:00.4,350028,102.235063,,
,,,,
15:00.4,354027,102.2170578,,
,,,,
15:00.4,359028,102.3879515,,
,,,,
15:00.4,363028,102.8362156,,
,,,,
15:00.4,367063,102.6908978,,
,,,,
15:00.4,371063,102.9350405,,
,,,,
15:00.4,375063,102.7226859,,
,,,,
15:00.4,379063,102.8031788,,
,,,,
15:00.4,384029,103.1262624,,
,,,,
15:00.4,388030,102.7662402,,
,,,,
15:00.4,392066,102.6563991,,
,,,,
15:00.4,396027,102.5627297,,
,,,,
15:00.4,400027,102.7542065,,
,,,,
15:00.4,404078,102.7983804,,
,,,,
15:00.4,409027,102.6603368,,
,,,,
15:00.4,413030,102.9252361,,
,,,,
15:00.4,417079,102.8750418,,
,,,,
15:00.4,421027,102.8040619,,
,,,,
15:00.4,425077,102.927841,,
,,,,
15:00.4,429080,103.0670155,,
,,,,
15:00.4,434027,102.6816378,,
,,,,
15:00.4,438026,102.6562846,,
,,,,
15:00.4,442062,102.4485217,,
,,,,
15:00.4,446046,102.6060049,,
,,,,
15:00.5,450027,102.9210233,,
,,,,
15:00.5,454063,103.0059108,,
,,,,
15:00.5,459031,102.827205,,
,,,,
15:00.5,463027,102.7838898,,
,,,,
15:00.5,467064,103.1248792,,
,,,,
15:00.5,471027,103.3003963,,
,,,,
15:00.5,475029,103.1178969,,
,,,,
15:00.5,479027,103.0132562,,
,,,,
15:00.5,484028,102.9576439,,
,,,,
15:00.5,488063,102.9722369,,
,,,,
15:00.5,492063,102.8308285,,
,,,,
15:00.5,496066,102.4930908,,
,,,,
15:00.5,500080,102.4414972,,
,,,,
15:00.5,504299,102.6240701,,
,,,,
15:00.5,509028,102.587859,,
,,,,
15:00.5,513028,102.609234,,
,,,,
15:00.5,517062,102.5765738,,
,,,,
15:00.5,521053,102.6949635,,
,,,,
15:00.5,525029,102.5500501,,
,,,,
15:00.5,529028,102.1116988,,
,,,,
15:00.5,534028,102.921631,,
,,,,
15:00.5,538029,103.2932651,,
,,,,
15:00.5,542052,103.3995071,,
,,,,
15:00.5,546027,102.6759182,,
,,,,
15:00.6,550057,102.3558747,,
,,,,
15:00.6,554069,102.8218962,,
,,,,
15:00.6,559027,103.2789957,,
,,,,
15:00.6,563028,103.3376135,,
,,,,
15:00.6,567062,102.9944363,,
,,,,
15:00.6,571028,102.5588072,,
,,,,
15:00.6,575065,102.3925992,,
,,,,
15:00.6,579028,102.3825416,,
,,,,
15:00.6,584027,102.0469982,,
,,,,
15:00.6,588027,102.1965952,,
,,,,
15:00.6,592062,101.95917,,
,,,,
15:00.6,596027,102.3107364,,
,,,,
15:00.6,600029,102.2514195,,
,,,,
15:00.6,604027,102.2021874,,
,,,,
15:00.6,609027,102.3535407,,
,,,,
15:00.6,613053,102.4020097,,
,,,,
15:00.6,617068,101.8617372,,
,,,,
15:00.6,621028,101.2674184,,
,,,,
15:00.6,625055,101.3624481,,
,,,,
15:00.6,629069,101.8057603,,
,,,,
15:00.6,634029,101.6592687,,
,,,,
15:00.6,638071,101.6919405,,
,,,,
15:00.6,642071,101.9164118,,
,,,,
15:00.6,646027,101.9404989,,
,,,,
15:00.7,650027,101.9763672,,
,,,,
15:00.7,654062,102.04396,,
,,,,
15:00.7,659029,101.8581772,,
,,,,
15:00.7,663026,102.0069994,,
,,,,
15:00.7,667026,102.1136848,,
,,,,
15:00.7,671025,102.0518136,,
,,,,
15:00.7,675026,101.9726189,,
,,,,
15:00.7,679026,101.9380232,,
,,,,
15:00.7,684026,102.0339116,,
,,,,
15:00.7,688026,102.086059,,
,,,,
15:00.7,692025,102.175723,,
,,,,
15:00.7,696026,102.3961581,,
,,,,
15:00.7,700026,102.3018365,,
,,,,
15:00.7,704026,102.1417372,,
,,,,
15:00.7,709026,102.4126485,,
,,,,
15:00.7,713026,101.899959,,
,,,,
15:00.7,717026,101.3452412,,
,,,,
15:00.7,721026,101.6033116,,
,,,,
15:00.7,725026,101.9105484,,
,,,,
15:00.7,729026,101.4931593,,
,,,,
15:00.7,734026,101.7488271,,
,,,,
15:00.7,738026,101.664679,,
,,,,
15:00.7,742025,101.6325158,,
,,,,
15:00.7,746026,101.5893756,,
,,,,
15:00.8,750026,101.7869727,,
,,,,
15:00.8,754026,101.627213,,
,,,,
15:00.8,759027,101.7498387,,
,,,,
15:00.8,763026,102.1185671,,
,,,,
15:00.8,767025,102.1980176,,
,,,,
15:00.8,771026,102.1230839,,
,,,,
15:00.8,775026,102.182825,,
,,,,
15:00.8,779026,101.9356368,,
,,,,
15:00.8,784026,101.7315737,,
,,,,
15:00.8,788027,101.7595697,,
,,,,
15:00.8,792026,101.715477,,
,,,,
15:00.8,796026,101.3607859,,
,,,,
15:00.8,800026,101.4729962,,
,,,,
15:00.8,804025,101.3820414,,
,,,,
15:00.8,809028,101.3687651,,
,,,,
15:00.8,813026,101.3406167,,
,,,,
15:00.8,817025,101.4367515,,
,,,,
15:00.8,821026,101.2622021,,
,,,,
15:00.8,825026,101.518657,,
,,,,
15:00.8,830026,101.5582931,,
,,,,
15:00.8,834026,101.7781773,,
,,,,
15:00.8,838026,102.1368633,,
,,,,
15:00.8,842026,102.0302324,,
,,,,
15:00.8,846025,102.2731302,,
,,,,
15:00.8,850026,102.0885086,,
,,,,
15:00.9,854026,102.0540734,,
,,,,
15:00.9,859026,101.9444099,,
,,,,
15:00.9,863026,102.0146795,,
,,,,
15:00.9,867025,101.7378343,,
,,,,
15:00.9,871026,101.8496336,,
,,,,
15:00.9,875026,101.9477043,,
,,,,
15:00.9,879026,101.8204263,,
,,,,
15:00.9,884026,102.0169482,,
,,,,
15:00.9,888026,101.7873607,,
,,,,
15:00.9,892025,101.6655102,,
,,,,
15:00.9,896026,101.4993791,,
,,,,
15:00.9,900026,101.1926054,,
,,,,
15:00.9,904025,101.4079103,,
,,,,
15:00.9,909026,101.5427448,,
,,,,
15:00.9,913026,101.609506,,
,,,,
15:00.9,917026,102.0702597,,
,,,,
15:00.9,921026,101.970388,,
,,,,
15:00.9,925026,101.8879402,,
,,,,
15:00.9,929026,101.6371003,,
,,,,
15:00.9,934026,101.7472571,,
,,,,
15:00.9,938026,101.5589523,,
,,,,
15:00.9,942025,101.5974878,,
,,,,
15:00.9,946026,101.5593164,,
,,,,
15:01.0,950026,101.6120345,,
,,,,
15:01.0,954025,101.4377025,,
,,,,
15:01.0,959026,100.9504633,,
,,,,
15:01.0,963026,100.8821196,,
,,,,
15:01.0,967025,101.2917012,,
,,,,
15:01.0,971026,101.6450035,,
,,,,
15:01.0,975026,101.7501565,,
,,,,
15:01.0,979025,101.7859637,,
,,,,
15:01.0,984025,101.4264741,,
,,,,
15:01.0,988026,101.7259022,,
,,,,
15:01.0,992025,101.9438579,,
,,,,
15:01.0,996026,101.8156347,,
,,,,
15:01.0,26,101.8664599,,
,,,,
15:01.0,4026,102.0811577,,
,,,,
15:01.0,9026,101.9792523,,
,,,,
15:01.0,13026,101.6931698,,
,,,,
15:01.0,17025,101.3701314,,
,,,,
15:01.0,21027,101.3424431,,
,,,,
15:01.0,25025,101.2664251,,
,,,,
15:01.0,29026,101.4671009,,
,,,,
15:01.0,34026,101.4871411,,
,,,,
15:01.0,38026,101.3688123,,
,,,,
15:01.0,42025,101.6485003,,
,,,,
15:01.0,46026,101.4526536,,
,,,,
15:01.1,50026,101.5617395,,
,,,,
15:01.1,54025,101.5258557,,
,,,,
15:01.1,59026,101.3542328,,
,,,,
15:01.1,63026,101.2742186,,
,,,,
15:01.1,67025,101.240043,,
,,,,
15:01.1,71026,101.3289886,,
,,,,
15:01.1,75025,101.7870742,,
,,,,
15:01.1,79026,101.7627786,,
,,,,
15:01.1,84026,101.855598,,
,,,,
15:01.1,88026,101.9182135,,
,,,,
15:01.1,92025,101.9872833,,
,,,,
15:01.1,96026,102.0694048,,
,,,,
15:01.1,100025,102.0231704,,
,,,,
15:01.1,104027,101.9812601,,
,,,,
15:01.1,109026,102.0956867,,
,,,,
15:01.1,113026,101.6926068,,
,,,,
15:01.1,117025,101.6587846,,
,,,,
15:01.1,121026,101.7814365,,
,,,,
15:01.1,125026,101.6821384,,
,,,,
15:01.1,129026,101.71778,,
,,,,
15:01.1,134026,101.6168615,,
,,,,
15:01.1,138026,101.6158726,,
,,,,
15:01.1,142025,101.4466999,,
,,,,
15:01.1,146026,101.615735,,
,,,,
15:01.2,150025,101.6188838,,
,,,,
15:01.2,154026,101.6010874,,
,,,,
15:01.2,159027,101.4765758,,
,,,,
15:01.2,163027,101.761412,,
,,,,
15:01.2,167025,101.8130081,,
,,,,
15:01.2,171026,101.8823369,,
,,,,
15:01.2,175026,101.9919161,,
,,,,
15:01.2,179026,101.9522541,,
,,,,
15:01.2,184027,101.8288974,,
,,,,
15:01.2,188026,101.5650681,,
,,,,
15:01.2,192025,101.6153253,,
,,,,
15:01.2,196026,101.6264181,,
,,,,
15:01.2,200026,101.662821,,
,,,,
15:01.2,204025,101.5452541,,
,,,,
15:01.2,209026,101.7319984,,
,,,,
15:01.2,213026,101.8165655,,
,,,,
15:01.2,217026,101.6045998,,
,,,,
15:01.2,221026,101.4664111,,
,,,,
15:01.2,225025,101.09139,,
,,,,
15:01.2,229026,101.5550212,,
,,,,
15:01.2,234026,101.4216272,,
,,,,
15:01.2,238026,101.6668557,,
,,,,
15:01.2,242025,101.5284447,,
,,,,
15:01.2,246026,101.5783759,,
,,,,
15:01.3,250026,101.6341801,,
,,,,
15:01.3,254025,101.6592105,,
,,,,
15:01.3,259026,101.64494,,
,,,,
15:01.3,263025,101.8341624,,
,,,,
15:01.3,267026,101.61054,,
,,,,
15:01.3,271027,101.4331413,,
,,,,
15:01.3,275026,101.418845,,
,,,,
15:01.3,279026,101.1464697,,
,,,,
15:01.3,284026,101.3180241,,
,,,,
15:01.3,288026,101.3424823,,
,,,,
15:01.3,292025,101.5365407,,
,,,,
15:01.3,296026,101.437246,,
,,,,
15:01.3,300026,101.7179324,,
,,,,
15:01.3,304026,101.585635,,
,,,,
15:01.3,309026,101.7763697,,
,,,,
15:01.3,313026,102.4220022,,
,,,,
15:01.3,317025,102.5985561,,
,,,,
15:01.3,321027,102.2276145,,
,,,,
15:01.3,325027,101.7911142,,
,,,,
15:01.3,329026,100.6408801,,
,,,,
15:01.3,334028,101.0230851,,
,,,,
15:01.3,338026,101.6987506,,
,,,,
15:01.3,342025,102.1842169,,
,,,,
15:01.3,346025,102.7793721,,
,,,,
15:01.4,350027,101.9856397,,
,,,,
15:01.4,355025,101.2050263,,
,,,,
15:01.4,359026,101.2446469,,
,,,,
15:01.4,363026,101.6918157,,
,,,,
15:01.4,367025,101.8928227,,
,,,,
15:01.4,371026,102.2056725,,
,,,,
15:01.4,375026,102.1646745,,
,,,,
15:01.4,379026,102.1716266,,
,,,,
15:01.4,384026,101.8251289,,
,,,,
15:01.4,388026,101.3170325,,
,,,,
15:01.4,392026,101.6008592,,
,,,,
15:01.4,396026,101.3810457,,
,,,,
15:01.4,400026,101.810806,,
,,,,
15:01.4,404026,101.9778342,,
,,,,
15:01.4,409027,101.6458961,,
,,,,
15:01.4,413026,101.5051347,,
,,,,
15:01.4,417025,101.5506118,,
,,,,
15:01.4,421026,101.3858669,,
,,,,
15:01.4,425026,101.3909488,,
,,,,
15:01.4,429026,101.3858135,,
,,,,
15:01.4,434026,101.5130604,,
,,,,
15:01.4,438026,101.5517097,,
,,,,
15:01.4,442026,101.5510481,,
,,,,
15:01.4,446027,101.4776076,,
,,,,
15:01.4,450026,101.3088055,,
,,,,
15:01.5,454026,101.4966152,,
,,,,
15:01.5,459026,101.6215727,,
,,,,
15:01.5,463026,101.5366399,,
,,,,
15:01.5,467025,101.5639771,,
,,,,
15:01.5,471026,101.272818,,
,,,,
15:01.5,475026,101.1097588,,
,,,,
15:01.5,479026,101.3349803,,
,,,,
15:01.5,484026,101.1726908,,
,,,,
15:01.5,488026,101.6911735,,
,,,,
15:01.5,492025,101.6861364,,
,,,,
15:01.5,496025,101.6401281,,
,,,,
15:01.5,500026,101.2845563,,
,,,,
15:01.5,504025,101.4219802,,
,,,,
15:01.5,509026,101.7008766,,
,,,,
15:01.5,513025,101.9116403,,
,,,,
15:01.5,517026,102.2295729,,
,,,,
15:01.5,521026,102.1699542,,
,,,,
15:01.5,525026,101.9581051,,
,,,,
15:01.5,529026,101.9766107,,
,,,,
